"HMDB.ID","Compound.Name","CSM5FZ3N","CSM5FZ3T","CSM5FZ48","CSM5FZ4A","CSM5FZ4O","CSM5MCTZ","CSM5MCU4","CSM5MCVH","CSM5MCWK","CSM5MCXB","CSM5MCXF","CSM5MCYU","CSM67U9T","CSM67U9V","CSM67U9X","CSM67UH7","CSM79HG4","CSM79HJE","CSM79HJG","CSM79HJI","CSM79HQL","CSM79HQN","CSM79HQR","CSM7KOQ7","ESM5MEB9","ESM5MEDZ","ESM5MEEG","HSM5FZBJ","HSM5MD3L","HSM5MD4S","HSM5MD5Z","HSM5MD7Z","HSM5MD82","HSM5MD86","HSM5MD87","HSM5MD8A","HSM5MD8H","HSM67VDR","HSM67VDX","HSM6XRQB","HSM6XRQC","HSM6XRQE","HSM7J4JT","HSM7J4JV","HSM7J4JW","HSM7J4LP","HSMA33NW","HSMA33NY","MSM5LLDI","MSM5LLEH","MSM5LLFG","MSM5LLIC","MSM5LLIS","MSM6J2H9","MSM6J2JF","MSM6J2JH","MSM6J2NA","MSM6J2PO","MSM6J2Q1","MSM79H8D","MSM79H94","MSM79HD6","MSM9VZFJ","MSM9VZM4","MSM9VZMM","PSM6XBQM","PSM6XBRK","PSM6XBSE","PSM7J188","PSMA265X"
"HMDB03070","shikimate",243442,7616,12446,256461,3907,25768,634460,38082,105065,5405,94705,421759,9166,11040,301,136644,28180,668343,1164,7913,13733,116458,17782,9396,49290,4493,53313,12160,21373,13766,2770,109707,29841,122476,7506,11524,12814,8131,5975,7355,810,10169,558,1712,6747,107838,5506,11113,121027,25336,38556,50547,153587,3455,319857,7144,11194,184270,70950,220427,17879,42287,276869,7915,190530,56152,12034,6079,6808,1696
"HMDB00247","sorbitol",1540725,3138573,666524,6339942,411939,3435797,2022144,2685453,1869289,4025126,3093326,466187,405053,571311,2097162,923697,1282947,1365729,842533,1968068,467244,832673,6649794,1782690,6670169,13178561,12127984,10781675,1645106,1040532,887010,967947,1108751,97181842,670322,415954,669146,1251608,399660,2308180,1021876,2023573,743888,1129979,5025556,4408373,807712,518675,486746,4413473,5052593,1588047,733955,2839011,313442,1131476,1003569,4402517,2369509,1085437,1109900,4722885,596284,1088176,1350098,1740916,849866,48996697,501063,697914
"HMDB00893","suberate",22363993,12077112,51467918,24824057,36791169,27452628,38257217,20247840,40802506,29244142,17372597,23224733,14623894,57905831,11114876,51543075,22121961,21370428,15242463,8942402,69014059,20045887,5540094,64734825,50665755,10390567,33776070,32890010,20982842,10983371,9890130,14710567,14326486,11605682,22793690,18739012,26108858,21908450,18244538,6477873,11340737,24098070,11649151,17117504,14147848,10188156,15381153,24671165,18474947,5892064,20041958,47444649,39141210,20072294,23987340,52411704,105587468,56579209,27851033,30450076,15165373,15734934,20416315,21670649,14224708,18675899,14139461,9295238,9409491,16796918
"HMDB00254","succinate",598399,1111978,5495733,916297,1872347,4780738,1172029,5986512,2536819,10700313,1849132,782031,1420429,1443271,13628033,5434287,1793981,1644919,2279997,39930047,1628224,1542924,21587769,2008044,4229439,24764419,4603599,16151024,3439772,5652087,2276974,23876018,1701617,22360333,1155867,509193,1405699,9891448,793580,8801434,9006669,4257588,1353868,7453019,6473905,18787398,1929130,1260183,9568303,16475177,1343642,2548901,2466596,53498611,347258,2963403,1237070,11957219,6416461,3569143,1386998,1936675,1646802,4310990,3512869,16345602,3697204,42867198,586365,1553529
"HMDB00956","tartarate",71607,184766,NA,79763,780533,2086209,NA,114369,789066,NA,448356,30849,148698,145375,862518,NA,316023,NA,NA,NA,131252,640235,88613995,344281,284004,800082,1098358,834010,72790,5523278,1149593,NA,18911,1186673,NA,NA,NA,276880,27690,76857,633879,155464,322117,206058,194692,840983234,186014,341382,5876429,846366,104797,40671,234350,NA,10221,674594,29046,380256,357375,NA,NA,894013,52172,152816,NA,NA,182504,249765,215423,479028
"HMDB00251","taurine",3610102,7866272,177877,14353,15383,965132,5290558,4411977,24803,1167048,1569267,2023047,1221570,408913,1751250,35879,5808,158312,718308,2885946,14367,3823407,1466422,4464950,364573,1014241,6053013,3214307,12385,4483552,2850874,1153067,15592,12843297,1874668,8039,52066,3045300,20508,7081506,1965551,3815604,268693,1849966,258565,2499760,621617,87163,2585764,5983011,14469,121508,1315909,2304904,108109,20011,31557,159517,235288,25018,76903,3802682,3975223,72177,15306,4398581,383189,2756597,3019485,4204921
"HMDB37942","tetrahydro-1-methyl-beta-carboline-3-carboxylate",301111,99286,186467,432160,821324,140907,735654,108804,1015647,9595,61374,208398,2432412,1031677,93371,118629,151813,87614,2823,210680,340776,205940,1797941,498088,81272,61145,113662,15997,153762,102042,85600,75132,254421,17711,90764,101378,1022303,140816,256094,110897,12009,41358,65205,61594,100122,111960,56729,435017,167933,81555,259244,53130,29686,93527,188376,366579,761337,332750,412621,215184,1692160,675219,220873,84200,430375,327623,48893,NA,95564,49601
"HMDB00167","threonine",209288,254223,315602,382150,42741,1610705,119428,774465,1038749,710941,497570,201436,61853,183250,277973,1088089,70594,383779,69047,2995276,89369,743380,720284,130822,302145,156542,648701,1477497,1288174,1127203,114240,207568,850691,1444852,1165052,182109,243228,191468,154328,2199753,323805,811249,963757,494458,728513,7902442,189034,394917,1754160,3264668,182987,1040380,176764,175858,351348,268634,139271,684057,155278,165437,477794,150357,115312,175907,164213,416543,322422,248304,152763,369001
"HMDB00262","thymine",679702,148594,3276650,356314,1578484,836377,470785,923224,1073310,680979,394624,1892714,211731,686942,249083,8070970,2317392,250083,751957,1906716,562512,609747,311557,674582,201711,378497,474560,1401727,4495013,907671,689828,654293,1178465,1488296,632783,105785,241617,324948,157136,2639619,716711,1937923,1316733,676055,2162759,3914638,351894,623292,4601985,132028,1609137,2935382,397034,240746,962214,1416105,2536696,9785492,137907,1045306,1132048,744471,494259,537193,1093295,606369,1107260,514834,835655,507759
"HMDB00929","tryptophan",572789,783693,735509,477962,338076,1115349,294649,1484048,806996,2972086,493273,190003,173642,198361,268155,2794852,57483,801960,145940,4333823,93723,790184,678877,191769,481210,412493,477790,2402480,2757020,2272374,287161,504704,1613463,3449882,1505016,575303,424029,365782,258920,3608170,124139,1170085,1558049,613209,975178,15389544,276419,410750,1553164,13260801,212333,1834350,671384,81732,375052,636375,429869,2999148,271954,374963,720756,382592,249826,282694,347830,567169,1378663,296363,85826,661966
"HMDB00158","tyrosine",1775043,22697632,1444241,1438029,1181814,3779214,980086,4975793,2155491,2963780,4794574,849120,557386,860008,753484,6343184,507795,1921908,1042019,5858690,475939,1566251,1250994,912678,1535510,347483,2082907,6147859,4635884,4220182,730785,1649215,2571503,5042916,11805168,1215744,1122479,1842181,890981,6324803,2144096,2005753,3332143,1605867,2728628,13959944,1943227,1714623,4405170,12632247,714578,4788992,502604,2046570,1642726,1724569,1337637,5553388,654580,763441,2158085,1190873,670263,1420714,1023158,1808762,2823828,628837,17288711,1513873
"HMDB00288","UMP",NA,NA,24,NA,1694,2151,231,8397,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,NA,NA,587,NA,NA,NA,NA,NA,5556,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8951,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA
"HMDB00300","uracil",961115,308208,4468228,658812,2310807,2910850,688674,2508347,2191186,1989678,3080798,3215524,477196,1160075,597644,9299621,3285537,1053178,1824997,4878646,931829,2007924,726862,1691396,1325262,317322,1773119,2560874,6453453,3254952,1365246,1540001,1401950,1075502,2006798,128338,360096,782951,324162,4131009,1684626,3088432,4872696,2031044,2973693,5775835,752935,1139901,6783942,92008,1860993,5030351,1327092,1558522,1584407,3412174,2662497,15650906,890023,2599068,2085907,1453197,632697,752914,2339436,2886210,3351932,1021610,794568,1685512
"HMDB00289","urate",63579869,3418163,157312150,71918975,29212341,47170283,56751950,26142244,56835901,975146,15495842,13384953,11277788,37781144,20329173,636728794,23595904,27629300,39500821,263838991,37093692,58266320,119391991,90943614,15131087,20706683,98398706,240401308,347476269,39183318,45732637,56360964,80828560,1037761984,123552551,58731801,38208515,12561409,12277167,125541754,2397221,365916741,17236952,14013857,95751541,1238344270,7692971,76423666,95738336,1426254318,212854004,294165337,4872144,6985643,17273916,61660599,221042419,241191684,12283682,171717804,54438162,150334787,80716728,22948854,131133444,94331933,214427330,17891100,24701289,113138939
"HMDB00296","uridine",357436,1211280,1091873,3666147,1796910,9848765,1506105,3476603,4989845,9906695,4602157,547446,1020312,582632,3237483,2542837,2197562,3516079,2085002,3161966,789499,3056831,4259995,803730,2091617,1964033,1137130,1068204,693054,616682,1684064,2533100,291239,4372437,2527092,256198,428126,3213662,304006,615506,3578610,1380303,3305767,2412051,1251151,2003951,2582547,2394958,2205317,301841,426658,953396,3491529,3639963,745520,1070174,401401,1855411,3009551,3360374,1576280,3601567,599587,1274812,1647476,4599480,593049,5903822,658445,3298911
"HMDB00892","valerate/isovalerate",9768272,2347140,4065906,6890152,10929982,10463191,11571751,2872585,17348979,1681061,2464591,3086579,3365720,7666588,2093596,3619132,10107084,3048969,12127460,512229,6829102,8357739,2007311,2341268,7470831,306651,937494,3382874,9643865,4826135,8851618,5422465,3710603,37571,3658842,8813156,7527409,14260946,16404724,9244952,1294230,2434911,5198389,5639887,8278992,70789,14687792,16432212,2432291,56006,4607896,12340260,4392240,337287,10712254,5960035,9842280,5190131,2886954,6467000,6587956,3320518,8383151,13365216,7911552,6560937,9307890,491893,5223827,7067976
"HMDB00292","xanthine",1718071,194348,6006585,189349,2950850,2962262,1406838,1337842,2605624,1273206,1956369,2210518,1282576,1527216,539640,9326307,4345401,2069382,2113649,6561893,2788697,585573,1367848,2047045,3611638,1249954,2225801,2049416,5546055,2969574,5925759,4240241,516993,5455412,465550,1320634,2469597,2051185,316523,3736159,1697220,4659700,1355794,4274881,8789942,15938696,3547578,1743383,6408729,572202,4534352,3082691,1004364,1282281,1129270,7817039,3601482,6198076,3908856,5357323,3828716,768732,2049568,4230659,3899559,6339112,3538474,421158,1230693,1206555
"HMDB00881","xanthurenate",NA,NA,NA,NA,NA,NA,NA,4269480,5312023,3316665,7919319,NA,NA,2583886,7056446,4897785,3322290,2845896,NA,8033792,2699849,3625225,7963059,NA,30541592,5203651,NA,882544,NA,7794221,2150371,5026455,NA,848499,4608467,NA,11610689,18947286,12555805,657042,4948754,4857822,4111797,4910048,1352942,3936204,16933369,NA,NA,6032043,2676990,491185,10212882,11871396,NA,3271359,NA,6630746,25992429,1131797,NA,19485953,NA,33574570,9791244,23412134,441427,8688413,3444244,3706065
"HMDB00098","xylose",864623,218514,676425,413657,265997,1410063,334887,835833,843194,465358,391815,510994,253056,310576,489967,514075,245751,622183,239910,1688205,200863,421263,627451,517336,798904,1663933,892336,930527,664452,597137,502618,527416,304547,1471787,530769,478925,614368,343697,236226,361885,450678,711496,424254,638764,658067,1029599,272337,430714,1055526,1008047,298990,617590,726352,426075,228598,518615,484587,1135956,309344,530768,868423,721165,681820,619022,676985,591272,707383,829868,198334,424050
"HMDB13733","trimethylbenzene",290259,583634,236160,599117,244022,211605,276374,253599,958086,1015295,170563,322131,298864,358367,315443,249379,909254,240377,1646888,225341,657409,268544,522848,287873,226338,275686,676493,120284,226157,155391,603850,616598,271525,158995,139964,185028,210403,244631,221646,118874,373767,119616,167091,378603,207153,249349,459737,235297,1019370,225522,261977,297977,457277,470331,424161,320522,287405,163854,905888,446280,217612,1794871,353666,864319,419295,435899,196217,379308,340052,151028
"HMDB00054","bilirubin",625008,5775136,2398520,937205,4910150,1024644,466178,4989675,6,2232475,10503916,281573,32429,NA,3507262,2684024,6266770,238815,1559326,216927,589283,579501,NA,266902,14596,11010436,242999,10739277,189631,6016226,69085,NA,324578,10956217,211385,2313416,317672,587013,953531,975570,268609,247032,6586437,1321376,901341,62876574,8486633,1516072,6211013,128019241,15713,67785,2919147,9110170,1989181,85160,817846,329846,NA,35541961,5503881,NA,19081,574284,5088,108691,1148315,458714,3912617,1514427
"HMDB00089","cytidine",14615584,34923163,4942573,32523792,3163382,95727398,16740627,108171781,39996249,186941460,56909553,8601876,5301717,4114068,56851870,130648518,38637752,32306278,1937866,73817506,1635778,13889722,57486887,27090749,22497357,40686722,13494565,61836365,13998227,9103070,67776199,NA,5120209,177696105,11121138,NA,4636723,22804220,1251925,3944932,56115695,15312569,43908270,25321517,482337,31935847,1050263,19367987,5126505,4425288,3754990,34296259,66261814,37962425,6838907,26784912,12261435,37439929,70320135,82302479,36162706,30738948,24938114,7276002,28518800,19411940,15079360,215136585,NA,20848623
"HMDB00714","hippurate",4370,NA,13720,NA,1330,NA,15808,2254,4917,1547,41431,6593,12839,5790,2570,3088,2911,7784,4836,1591,7768,7147,11158,6161,2766,2272,3397,2048,12021,3239,4093,6667,2550,90725,22774,2225,1749,6417,5542,720,3466,15076,17385,4086,4293,12986,5175,2324,5323,2764,31740,7595,5529,11371,6254,4151,3282,10606,14008,6048,1754,11222,5993,886,20555,10676,1571,5580,4239,9336
"HMDB00157","hypoxanthine",2171591,3261337,4559556,6428543,5663632,4574799,2560004,3584804,8764001,2919034,5932018,8599119,2925232,2334168,11670128,16999130,11731819,8045762,13095875,6947617,8625891,2429500,4405197,1697703,5875276,2671839,1611761,42660472,5733801,6266912,9327297,7633790,3410031,40811453,1592810,1012811,3826109,6277486,1493956,1946488,10581160,10659874,12848531,14352572,4856841,81287425,12058149,2535712,26100533,374766,4765866,6787069,4023401,8227500,1145177,4801662,2672590,3204218,16025430,5779449,7289957,11441502,2384462,6925893,13858823,8732487,4868370,4643906,1841558,7273357
"HMDB00195","inosine",198061,429618,350863,1592057,629560,541947,456741,172880,1543097,6273,273682,186624,452917,201085,2890802,836587,1255231,1467247,2530623,404564,794529,369744,867938,131411,340897,259222,86208,244490,282375,207012,1173009,1334008,240623,1453579,296030,193513,257557,1291081,105552,70368,1582058,1595895,365715,1307556,273635,556688,689700,465460,3256,52450,258332,164777,558393,795494,84337,392486,128621,304709,2569069,506687,755486,2818784,316385,755640,2008647,1907297,388658,707377,75045,910123
"HMDB00210","pantothenate",14175081,50749621,32891168,30338397,15252989,60603056,17238822,19725318,39694226,23166630,17615893,16671681,14229727,8713200,46826942,38660722,20445088,19360895,29478598,2055410,23947318,12867641,27077020,20981376,24036516,129391703,103685019,6873578,41421613,19057128,43483870,44131736,106598256,11379850,25714298,5870598,19385866,14359744,5025213,11532065,3745931,27635351,26240052,33008142,29885599,6276363,65667237,13939578,13000737,3280369,14026524,49071181,14194642,15967580,5942353,38508437,27278499,89313937,36046496,46957862,20721428,70568777,27345578,22619130,70773640,35992996,44213781,11012845,7276332,32837605
"HMDB00123","glycine",3399,5718,22236,16685,14892,33109,4483,74627,31693,35679,18454,15985,6118,11112,21694,152768,1588,13199,28153,368991,12984,15281,107717,12130,7723,26087,4697,153288,86199,20323,16063,5592,36974,163454,29591,6083,9709,2012,2210,68621,8502,51692,51004,16020,22500,362245,6973,14744,70313,187171,5505,93960,14096,22903,17216,9554,14386,70927,19729,20830,2637,15935,4024,3079,14615,7449,41915,23052,2664,27475
"HMDB00161","alanine",165099,492677,315371,255980,234658,534499,132396,716717,567271,699260,525908,314030,133591,271784,240671,1450428,100330,464410,173237,1351218,117324,528890,835814,162646,201207,162597,317158,1431941,1036930,482657,138113,172232,611826,1632813,772462,131239,173766,94249,85758,1002184,889044,732253,893650,356934,597577,3221233,239889,499967,689818,1203385,143312,1137779,225622,649995,395110,284741,263580,884576,126881,266041,216516,223885,88674,190598,153118,160452,518735,315714,744139,320846
"HMDB00187","serine",10520,15016,18679,25933,8516,68571,5620,38120,48524,37937,14666,24957,14775,19913,18680,176239,716,27826,2544,59645,5457,32392,51835,8935,18832,8296,63125,110932,61257,43100,7373,9225,78842,75161,85184,18384,20849,5416,5511,237047,10684,56726,93134,28068,44690,477390,8964,24897,238674,6325,11535,72591,9284,8163,48291,10974,8964,19878,6674,10471,17960,13694,3172,7694,9384,12689,59242,33166,4477,59724
"HMDB00696","methionine",906640,399300,1175581,785466,636874,2646020,239040,1984023,1069309,1503782,333186,906769,230613,449496,243053,6294790,170596,465484,306072,3894178,262395,1213430,887910,290679,551936,198314,1297927,7813566,5635824,2635758,272350,374576,2880926,6560804,2409792,300395,582125,161904,251661,4366631,699870,2263029,3217997,646205,1484135,10131430,434908,1822484,3282445,2224652,319245,5101828,138788,133863,1383401,928945,803094,3939247,237008,583414,940522,478501,201299,483132,357976,479007,2572617,518150,300677,1244280
"HMDB00191","aspartate",3440765,5139692,12893451,5027775,2763992,19328095,2261527,18419182,29149234,6406788,20583685,17426383,4683498,20027802,5967565,247076507,10441614,1960653,4602622,52295458,11434428,16120644,33406395,8940340,67002241,3317621,14285167,68217649,113318547,30809986,19490131,19715312,27468084,87329336,21971379,3353709,7727994,1721824,NA,88069450,4207067,61250388,50676451,15013027,15857384,19931859,3921826,6009581,105063197,NA,3394310,80767802,13125579,15366667,2637913,6869558,21041306,37530440,13595291,51017407,4062597,3602974,3621085,7946092,5647232,2588247,35709629,47509913,1289841,32434451
"HMDB00148","glutamate",257862,298455,709263,339329,339380,537545,282645,2516408,1581519,298477,328547,547603,213387,452134,369542,2643689,375694,258108,424488,4596964,463060,459511,3373421,433072,608485,210771,287514,1218912,2183167,722709,562623,478118,735121,3591145,513695,259979,391075,107018,63393,1211578,939238,1005397,924202,389088,614970,3578623,150296,409004,2317529,1576016,190107,1480287,283816,258727,169367,455040,835380,1108444,575806,1530925,238545,310732,240660,368381,418777,179404,973844,565684,109795,961739
"HMDB00641","glutamine",267668,398707,168039,429851,83057,1024214,152287,1583622,629520,51635,229951,267383,146172,103122,324215,3472258,25637,318284,49021,4446431,156254,414851,1494215,177754,66813,174981,396858,3585712,492314,1077410,128769,102358,488163,5063525,957397,71534,83772,16077,15204,1475828,276497,512148,1280717,136544,207845,10526234,32599,434584,2474198,971573,88180,1010982,84319,145647,232509,154550,234881,119632,127119,117452,273603,156437,57101,103573,95915,105022,582092,332172,32448,435747
"HMDB00177","histidine",374399,244397,199422,732669,194843,463162,191655,357383,161707,824204,329197,232798,231398,72082,221461,757780,69096,598718,151255,4920154,83205,589191,3053921,95982,345078,686578,275852,7108404,354282,291555,328461,143533,630676,6313880,261198,125494,61204,54500,65385,2742756,1774737,425771,634940,221186,166761,23464188,66596,504152,2459715,3556647,141208,131367,258470,161462,342737,59649,66872,104892,160391,103811,293224,230918,157515,128040,134799,109053,1370241,2076677,71895,1119825
